branch,geom,direction,k_swing,signal_bar,signal_time,entry_bar,entry_time,entry,sl,tp,r_usd,invalidation,exit_bar,exit_time,exit,reason,gross_r,cost_r,net_r,mae_r,mfe_r,hold_bars,w3_class,ratio31,fib_ok,ret2,ret4,d1_close,d1_ema200,h4_bear,rsi_h1,atr_m15,kind
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,99383,2026-01-12 07:00:00,99384,2026-01-12 07:15:00,4588.8,4582.355960072034,4598.46605989195,6.444039927966514,4564.9,99390,2026-01-12 08:45:00,4598.46605989195,TP,1.5,0.08069472036373486,1.419305279636265,-0.7510816280009394,1.8823595346386781,7,C,2.609324758842438,True,0.5564997703261482,0.3065751254290998,4508.45,3743.760405941778,False,71.57154045371816,6.444039927966161,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,99391,2026-01-12 09:00:00,99392,2026-01-12 09:15:00,4603.46,4597.100588412777,4612.999117380834,6.359411587222894,4564.9,99394,2026-01-12 09:45:00,4597.100588412777,SL,-1.0,0.0817685713320971,-1.081768571332097,-1.4073629104274117,0.3962630764554731,3,C,2.609324758842438,True,0.5564997703261482,0.3065751254290998,4508.45,3743.760405941778,False,74.56275453310411,6.359411587222517,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,99598,2026-01-14 12:45:00,99599,2026-01-14 13:00:00,4646.91,4641.055594340747,4655.691608488879,5.854405659252734,4624.46,99599,2026-01-14 13:00:00,4641.055594340747,SL,-1.0,0.08882199667495773,-1.0888219966749577,-1.7115315513135276,0.26475787470423195,1,C,1.6617977528090102,True,0.5733146067415777,0.3470250169033096,4604.97,3760.915500995034,False,59.339122544237185,5.854405659252436,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,99963,2026-01-20 08:00:00,99964,2026-01-20 08:15:00,4743.99,4737.403641285712,4753.869538071431,6.586358714287599,4724.27,99965,2026-01-20 08:30:00,4737.403641285712,SL,-1.0,0.07895105969129482,-1.0789510596912948,-1.15390010318038,0.03492066101737528,2,C,5.368140243902506,False,0.8163109756097656,0.3511287803492753,4683.97,3795.191608901441,False,72.93082554587383,6.586358714288036,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,99966,2026-01-20 08:45:00,99967,2026-01-20 09:00:00,4750.85,4744.043746320958,4761.059380518564,6.806253679042129,4724.27,99983,2026-01-20 13:00:00,4744.043746320958,SL,-1.0,0.07640032601211856,-1.0764003260121187,-1.006427371505846,1.2415052976968999,17,C,5.368140243902506,False,0.8163109756097656,0.3511287803492753,4683.97,3795.191608901441,False,72.93082554587383,6.806253679041872,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,100170,2026-01-22 11:45:00,100171,2026-01-22 12:00:00,4848.45,4840.326538174577,4860.635192738135,8.123461825422964,4831.51,100174,2026-01-22 12:45:00,4840.326538174577,SL,-1.0,0.06401211837699812,-1.0640121183769982,-1.5892239389366083,0.1600302959425177,4,C,1.6627733598409598,False,0.9102882703777413,0.39321476610371464,4800.05,3815.1548131013087,False,52.395295623489226,8.12346182542336,IMPULSE_W5
B02_LONG_EMA200_FIBOFF,G_PROD,1,2.0,100315,2026-01-26 00:00:00,100316,2026-01-26 00:15:00,5075.0,5063.842003079589,5091.736995380617,11.157996920411279,4977.42,100320,2026-01-26 01:15:00,5091.736995380617,TP,1.5000000000000409,0.04660334679325517,1.4533966532067857,-0.7223518752954909,3.047141905712838,5,B,1.3640416047548432,False,0.42878369772871916,0.5063803299097394,5007.31,3838.492027762306,False,68.46149870093508,11.157996920411064,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,100321,2026-01-26 01:30:00,100322,2026-01-26 01:45:00,5111.73,5098.915696352681,5130.951455470977,12.814303647318411,5066.94,100323,2026-01-26 02:00:00,5098.915696352681,SL,-1.0,0.04057965335547656,-1.0405796533554765,-1.0714589241743757,0.2754734160478054,2,C,1.771708683473389,False,0.5063803299097394,0.21370223978920297,5007.31,3838.492027762306,False,80.67265793509038,12.814303647318098,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,100324,2026-01-26 02:15:00,100325,2026-01-26 02:30:00,5115.59,5102.691689098704,5134.937466351945,12.8983109012961,5066.94,100330,2026-01-26 03:45:00,5102.691689098704,SL,-1.0,0.04031535632683093,-1.040315356326831,-1.1885277163275292,0.3419052334640741,6,C,1.771708683473389,False,0.5063803299097394,0.21370223978920297,5007.31,3838.492027762306,False,83.07537436192605,12.898310901296542,IMPULSE_W5
B01_LONG_CORE,G_PROD,1,2.0,100450,2026-01-27 09:45:00,100451,2026-01-27 10:00:00,5115.69,5105.924024155802,5130.338963766297,9.765975844197783,5091.0,100453,2026-01-27 10:30:00,5105.924024155802,SL,-1.0,0.05324608705733645,-1.0532460870573364,-1.5042019593697138,0.0,3,B,1.0075170579391761,True,0.5630854631664157,0.28696051423324187,5058.04,3850.6268334562133,False,55.379981550954206,9.765975844198225,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,100513,2026-01-28 01:30:00,100514,2026-01-28 01:45:00,5237.42,5221.246284550796,5261.680573173806,16.173715449203883,5180.0,100518,2026-01-28 02:45:00,5261.680573173806,TP,1.5,0.03215093041751244,1.4678490695824875,-0.7672943201563936,1.5661212836068996,5,C,5.080035971222941,False,0.9610311750599473,0.3245412167345248,5192.99,3863.98368088451,False,66.1588049920382,16.173715449204245,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,100519,2026-01-28 03:00:00,100520,2026-01-28 03:15:00,5272.13,5256.401561018679,5295.722658471982,15.728438981321233,5180.0,100521,2026-01-28 03:30:00,5256.401561018679,SL,-1.0,0.03306113217068402,-1.033061132170684,-1.5417931829597835,0.05404223527896803,2,C,5.080035971222941,False,0.9610311750599473,0.3245412167345248,5192.99,3863.98368088451,False,74.7901259031344,15.728438981320792,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,100528,2026-01-28 05:15:00,100529,2026-01-28 05:30:00,5282.39,5268.755016441595,5302.8424753376075,13.63498355840511,5180.0,100536,2026-01-28 07:15:00,5302.8424753376075,TP,1.4999999999999667,0.03813719303529726,1.4618628069646695,-0.6806022141684298,1.760911547648963,8,C,5.080035971222941,False,0.9610311750599473,0.3245412167345248,5192.99,3863.98368088451,False,74.9660321524357,13.634983558404873,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,100538,2026-01-28 07:45:00,100539,2026-01-28 08:00:00,5314.06,5301.220451142335,5333.319323286498,12.83954885766525,5180.0,100541,2026-01-28 08:30:00,5333.319323286498,TP,1.4999999999999645,0.040499865358552566,1.4595001346414118,-0.1658936792571565,1.556908285610494,3,C,5.080035971222941,False,0.9610311750599473,0.3245412167345248,5192.99,3863.98368088451,False,77.36178882585624,12.839548857665358,IMPULSE_W5
B03_LONG_W3A_HV,G_PROD,1,2.0,100558,2026-01-28 12:45:00,100559,2026-01-28 13:00:00,5299.16,5286.095327743922,5318.7570083841165,13.064672256077756,5255.22,100561,2026-01-28 13:30:00,5286.095327743922,SL,-1.0,0.03980199348346402,-1.039801993483464,-1.416032460469393,0.7516453384761635,3,A,0.9090104443264292,False,0.3245412167345248,0.5117169750081132,5192.99,3863.98368088451,False,66.91055001924819,13.064672256077586,IMPULSE_W5
B03_LONG_W3A_HV,G_PROD,1,2.0,100944,2026-02-03 13:15:00,100945,2026-02-03 13:30:00,4962.86,4940.764081332747,4996.003878000878,22.09591866725259,4906.25,100948,2026-02-03 14:15:00,4940.764081332747,SL,-1.0,0.023533757877678543,-1.0235337578776786,-1.7451186610832166,0.9250577134995411,4,A,0.8096940641124604,True,0.43131678381343114,0.3205379095790061,4794.36,3915.6428442811384,False,61.80375910965667,22.095918667253024,IMPULSE_W5
B01_LONG_CORE,G_PROD,1,2.0,101223,2026-02-06 11:00:00,101224,2026-02-06 11:15:00,4887.37,4866.201658520362,4919.122512219457,21.168341479638002,4828.66,101231,2026-02-06 13:00:00,4919.122512219457,TP,1.5000000000000215,0.024564985428839205,1.4754350145711823,-0.41382552376276305,1.8489875570861047,8,B,1.3352673279680622,True,0.45168132759373986,0.3462131476895769,4699.98,3944.64750218107,False,54.075588764229416,21.16834147963838,IMPULSE_W5
B01_LONG_CORE,G_PROD,1,2.0,101233,2026-02-06 13:30:00,101234,2026-02-06 13:45:00,4935.2,4915.644825631547,4964.5327615526785,19.555174368452754,4828.66,101235,2026-02-06 14:00:00,4915.644825631547,SL,-1.0,0.026591427424901223,-1.0265914274249013,-1.3704812595910723,0.09664961121744618,2,B,1.3352673279680622,True,0.45168132759373986,0.3462131476895769,4699.98,3944.64750218107,False,56.49754514548715,19.55517436845273,IMPULSE_W5
B03_LONG_W3A_HV,G_PROD,1,2.0,101275,2026-02-09 00:00:00,101276,2026-02-09 00:15:00,5043.64,5024.956474944089,5071.665287583868,18.68352505591156,4939.91,101278,2026-02-09 00:45:00,5024.956474944089,SL,-1.0,0.027832006992463635,-1.0278320069924636,-1.0040931753435074,0.4522701136275243,3,A,0.6808222883419017,True,0.4064556847894688,0.3984902661899094,4942.27,3954.574094199169,False,57.142903829519845,18.6835250559113,IMPULSE_W5
B02_LONG_EMA200_FIBOFF,G_PROD,1,2.0,101296,2026-02-09 05:15:00,101297,2026-02-09 05:30:00,5035.18,5019.202674031682,5059.145988952478,15.977325968317928,4973.92,101304,2026-02-09 07:15:00,5019.202674031682,SL,-1.0,0.03254612198756717,-1.0325461219875671,-1.6504639169464281,1.002670912001559,8,B,1.4856310422460597,False,0.3984902661899094,0.6968265287930101,4942.27,3954.574094199169,False,64.07438713746976,15.977325968317725,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,101353,2026-02-09 19:30:00,101354,2026-02-09 19:45:00,5085.72,5074.5366764278915,5102.494985358164,11.183323572108748,5053.48,101360,2026-02-09 21:15:00,5074.5366764278915,SL,-1.0,0.04649780511554562,-1.0464978051155456,-2.0307022195654665,0.9746655303065968,7,C,2.0264370603929436,True,0.6495270434149898,0.46104129263914245,4942.27,3954.574094199169,False,63.51695629397735,11.18332357210873,IMPULSE_W5
B03_LONG_W3A_HV,G_PROD,1,2.0,101998,2026-02-18 12:45:00,101999,2026-02-18 13:00:00,4948.87,4941.064534017216,4960.578198974175,7.805465982783971,4913.41,101999,2026-02-18 13:00:00,4960.578198974175,TP,1.4999999999999418,0.06661998158046317,1.4333800184194787,0.0,2.010129828841348,1,A,0.8052875337707498,False,0.33674257043612343,0.39060627845674994,4866.71,4025.1208246793185,False,49.31646302565086,7.805465982783838,IMPULSE_W5
B03_LONG_W3A_HV,G_PROD,1,2.0,102005,2026-02-18 14:30:00,102006,2026-02-18 14:45:00,4987.49,4977.908484488253,5001.86227326762,9.581515511747057,4955.15,102007,2026-02-18 15:00:00,5001.86227326762,TP,1.5,0.054271164030624756,1.4457288359693752,-0.09914924197900701,2.571618234066561,2,A,0.7283728732326855,True,0.39060627845674994,0.313373910182599,4866.71,4025.1208246793185,False,61.217883438040936,9.581515511747337,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,102727,2026-03-02 03:00:00,102728,2026-03-02 03:15:00,5400.99,5382.5288631139665,5428.68170532905,18.461136886033273,5351.84,102742,2026-03-02 06:45:00,5428.68170532905,TP,1.5,0.0281672793615113,1.4718327206384887,-0.9457705724076698,1.511824551884185,15,C,3.8222771336247465,True,0.7272381676487321,0.43676960564921113,5290.66,4111.518848551176,False,79.1951830680138,18.461136886033678,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,102743,2026-03-02 07:00:00,102744,2026-03-02 07:15:00,5445.96,5432.7133578408475,5465.829963238729,13.246642159152543,5351.84,102750,2026-03-02 08:45:00,5432.7133578408475,SL,-1.0,0.03925523115612471,-1.0392552311561247,-1.2878735452375063,1.0334694510140991,7,C,3.8222771336247465,True,0.7272381676487321,0.43676960564921113,5290.66,4111.518848551176,False,78.74908651195419,13.246642159152204,IMPULSE_W5
B02_LONG_EMA200_FIBOFF,G_PROD,1,2.0,103175,2026-03-06 19:00:00,103176,2026-03-06 19:15:00,5180.23,5165.458350246732,5202.387474629901,14.771649753267411,5139.33,103179,2026-03-06 20:00:00,5165.458350246732,SL,-1.0,0.035202567667499615,-1.0352025676674996,-1.093987487513055,0.2728198994231663,4,B,1.5588571428571505,False,0.8532244897959219,0.43349392542941056,5098.75,4153.969576480963,False,64.6075049659798,14.771649753266967,IMPULSE_W5
B02_LONG_EMA200_FIBOFF,G_PROD,1,2.0,103185,2026-03-06 21:30:00,103186,2026-03-06 21:45:00,5181.05,5169.555289158443,5198.292066262336,11.494710841557207,5139.33,103195,2026-03-09 00:00:00,5169.555289158443,SL,-1.0,0.04523819756474664,-1.0452381975647467,-12.102957779245282,0.7516500518449704,10,B,1.5588571428571505,False,0.8532244897959219,0.43349392542941056,5098.75,4153.969576480963,False,60.57722300646419,11.494710841556918,IMPULSE_W5
B01_LONG_CORE,G_PROD,1,2.0,103286,2026-03-09 22:45:00,103287,2026-03-09 23:00:00,5154.89,5144.431791205553,5170.577313191671,10.458208794447273,5125.92,103287,2026-03-09 23:00:00,5144.431791205553,SL,-1.0,0.049721707628947995,-1.049721707628948,-1.065191967281725,0.22374768433019293,1,B,1.257171314741011,True,0.6195219123505958,0.44541277135160545,5182.45,4164.203212535879,False,56.32969064746545,10.458208794447685,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,104345,2026-03-24 23:30:00,104346,2026-03-24 23:45:00,4541.17,4518.168805841424,4575.671791237864,23.001194158576254,4452.4,104350,2026-03-25 00:45:00,4575.671791237864,TP,1.5,0.02260752187103782,1.4773924781289622,-0.2895501839636704,1.5016611642800874,5,C,1.7730092416761687,True,0.7728826433725833,0.4755444484112837,4447.45,4241.480135459288,True,60.89472729787908,23.00119415857598,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,104353,2026-03-25 01:30:00,104354,2026-03-25 01:45:00,4584.05,4563.8056016714245,4614.416597492864,20.2443983285757,4452.4,104362,2026-03-25 03:45:00,4563.8056016714245,SL,-1.0,0.025686117787259762,-1.0256861177872598,-1.0560946120992625,0.7108139133820249,9,C,1.7730092416761687,True,0.7728826433725833,0.4755444484112837,4549.65,4244.546502270639,True,69.52981299139734,20.244398328575357,IMPULSE_W5
B01_LONG_CORE,G_PROD,1,2.0,104380,2026-03-25 08:15:00,104381,2026-03-25 08:30:00,4563.99,4550.592896258902,4584.085655611646,13.397103741097453,4532.0,104385,2026-03-25 09:30:00,4550.592896258902,SL,-1.0,0.03881435943537771,-1.0388143594353778,-1.1188985537236604,0.16272173763295136,5,B,1.042770439128881,True,0.4755444484112837,0.45494385099972345,4549.65,4244.546502270639,True,60.22479281491929,13.39710374109745,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,104613,2026-03-27 18:30:00,104614,2026-03-27 18:45:00,4527.54,4510.687730914524,4552.818403628215,16.85226908547611,4486.25,104615,2026-03-27 19:00:00,4510.687730914524,SL,-1.0,0.03085637888657704,-1.030856378886577,-1.084127004341823,0.0,2,C,3.340096618357511,True,0.7635265700483079,0.4938530517789998,4411.6,4248.748706131522,True,56.393689514910584,16.852269085475836,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,104680,2026-03-30 11:15:00,104681,2026-03-30 11:30:00,4545.73,4535.061869948782,4561.7321950768255,10.668130051217304,4521.85,104681,2026-03-30 11:30:00,4561.7321950768255,TP,1.5,0.048743312792729275,1.4512566872072707,-0.8708180304701022,1.9000518275166225,1,C,2.41590026568566,True,0.7645616186388643,0.2847474832924443,4501.27,4251.261355821756,True,59.938108611329625,10.668130051217105,IMPULSE_W5
B03_LONG_W3A_HV,G_PROD,1,2.0,104821,2026-03-31 22:30:00,104822,2026-03-31 22:45:00,4676.59,4664.289300424317,4695.0410493635245,12.300699575683211,4651.14,104822,2026-03-31 22:45:00,4664.289300424317,SL,-1.0,0.04227401838412251,-1.0422740183841226,-1.6730755737408425,0.17397384488845685,1,A,0.9109094658692485,False,0.3626520932150949,0.3358614444192894,4512.8,4253.863730390694,True,65.95636769859667,12.300699575683359,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,105457,2026-04-09 13:30:00,105458,2026-04-09 13:45:00,4762.98,4752.913092459496,4778.0803613107555,10.066907540503962,4724.81,105458,2026-04-09 13:45:00,4752.913092459496,SL,-1.0,0.051654393159745675,-1.0516543931597457,-1.4632100216212138,0.03476738001140342,1,C,2.100749375520325,False,0.8925895087426815,0.42944906856915455,4702.52,4284.325718925843,True,54.74983780051301,10.066907540504346,IMPULSE_W5
B01_LONG_CORE,G_PROD,1,2.0,105556,2026-04-10 14:15:00,105557,2026-04-10 14:30:00,4773.96,4765.391948203917,4786.812077694124,8.568051796082727,4748.48,105557,2026-04-10 14:30:00,4765.391948203917,SL,-1.0,0.0606905761514819,-1.060690576151482,-1.7716979730375246,0.4061600096290971,1,B,1.3364928909952412,True,0.57965730951511,0.4350791052918928,4747.51,4288.934517742502,True,57.49711739232592,8.568051796082473,IMPULSE_W5
B03_LONG_W3A_HV,G_PROD,1,2.0,105693,2026-04-14 00:30:00,105694,2026-04-14 00:45:00,4753.26,4745.752652617934,4764.5210210731,7.507347382066655,4735.67,105713,2026-04-14 05:30:00,4745.752652617934,SL,-1.0,0.06926547734319072,-1.0692654773431907,-1.557141211811413,1.132224148879079,20,A,0.803550526726499,True,0.46059305501366526,0.368293275066761,4741.09,4297.818024730102,True,59.546869739353,7.5073473820664045,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,105756,2026-04-14 16:15:00,105757,2026-04-14 16:30:00,4801.22,4791.072929476653,4816.440605785021,10.147070523346883,4776.3,105760,2026-04-14 17:15:00,4816.440605785021,TP,1.5000000000000449,0.051246317723283606,1.4487536822767613,-0.7884048880505169,1.5403460500287083,4,C,1.9042316258351264,True,0.6789161098737795,0.4608187134502876,4741.09,4297.818024730102,False,67.22764534754954,10.147070523346908,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,105761,2026-04-14 17:30:00,105762,2026-04-14 17:45:00,4821.84,4810.910982578269,4838.233526132597,10.92901742173126,4776.3,105770,2026-04-14 19:45:00,4838.233526132597,TP,1.5,0.047579757624508126,1.452420242375492,-0.6908214808943173,1.5756219736423884,9,C,1.9042316258351264,True,0.6789161098737795,0.4608187134502876,4741.09,4297.818024730102,False,67.40592496540894,10.929017421730988,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,107283,2026-05-06 14:00:00,107284,2026-05-06 14:15:00,4699.45,4687.197493578598,4717.828759632102,12.25250642140145,4652.31,107287,2026-05-06 15:00:00,4687.197493578598,SL,-1.0,0.042440296059891566,-1.0424402960598915,-1.5474384871068185,0.4252191201385319,4,C,3.9931034482758787,False,0.909425287356331,0.34588370754173675,4584.31,4354.94817648177,True,71.62294788444763,12.252506421401534,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,107371,2026-05-07 12:00:00,107372,2026-05-07 12:15:00,4735.11,4726.500292460279,4748.024561309581,8.609707539721057,4710.07,107372,2026-05-07 12:15:00,4726.500292460279,SL,-1.0,0.06039694119701159,-1.0603969411970116,-1.2625283669452103,0.30663062453871226,1,C,1.7340301974448133,False,0.7941347270615552,0.5207635632953823,4687.19,4358.254065272997,False,69.62070516489567,8.609707539721372,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,107373,2026-05-07 12:30:00,107374,2026-05-07 12:45:00,4743.06,4733.707395029526,4757.088907455712,9.352604970474204,4710.07,107375,2026-05-07 13:00:00,4733.707395029526,SL,-1.0,0.05559948288649195,-1.0555994828864919,-2.0379348919549205,0.2042211775253683,2,C,1.7340301974448133,False,0.7941347270615552,0.5207635632953823,4687.19,4358.254065272997,False,69.62070516489567,9.352604970474058,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,107594,2026-05-11 19:45:00,107595,2026-05-11 20:00:00,4723.75,4717.364506313004,4733.3282405304935,6.385493686995687,4701.11,107605,2026-05-11 22:30:00,4733.3282405304935,TP,1.5,0.08143458054919085,1.418565419450809,-0.8738556912778443,1.56135147706818,11,C,3.0464653169598286,False,0.8967806173249365,0.4257544394814244,4706.72,4365.054909504121,False,57.29030636286319,6.385493686995724,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,107606,2026-05-11 22:45:00,107607,2026-05-11 23:00:00,4739.66,4734.205102348404,4747.842346477394,5.454897651596184,4701.11,107610,2026-05-11 23:45:00,4747.842346477394,TP,1.5,0.09532717810898621,1.4046728218910138,-0.8707771077263162,3.483108430905265,4,C,3.0464653169598286,False,0.8967806173249365,0.4257544394814244,4706.72,4365.054909504121,False,59.04788708690802,5.454897651596624,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,108265,2026-05-20 19:30:00,108266,2026-05-20 19:45:00,4542.48,4534.701790723861,4554.147313914207,7.778209276138114,4522.82,108275,2026-05-20 22:00:00,4534.701790723861,SL,-1.0,0.06685343393822651,-1.0668534339382265,-1.0259430823596507,0.3869785310655315,10,C,1.7141313742437416,True,0.7694468452895391,0.34261943779150783,4491.76,4382.965952525128,True,64.33114562062207,7.778209276137777,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,108506,2026-05-25 07:45:00,108507,2026-05-25 08:00:00,4558.16,4552.4327276581,4566.7509085128495,5.727272341900061,4543.78,108508,2026-05-25 08:15:00,4552.4327276581,SL,-1.0,0.09079365690291,-1.09079365690291,-1.6936509076119433,0.06111111522317602,2,C,2.1331260599208344,True,0.7097230073487731,0.3969789320259745,4499.27,4387.115035035409,True,60.40768935025326,5.727272341900061,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,108513,2026-05-25 09:30:00,108514,2026-05-25 09:45:00,4558.76,4553.62121558914,4566.46817661629,5.138784410860353,4543.78,108520,2026-05-25 11:15:00,4566.46817661629,TP,1.4999999999999114,0.10119124649421513,1.3988087535056963,-0.1615167972888292,1.6443577555309603,7,C,2.1331260599208344,True,0.7097230073487731,0.3969789320259745,4499.27,4387.115035035409,True,57.34689990960013,5.138784410860126,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,108819,2026-05-28 14:00:00,108820,2026-05-28 14:15:00,4462.92,4450.217806452461,4481.973290321308,12.702193547538627,4419.01,108820,2026-05-28 14:15:00,4450.217806452461,SL,-1.0,0.04093781109962407,-1.0409378110996241,-1.0769793381593638,0.34009873836608473,1,C,1.7484774665042575,True,0.7372107186358078,0.3664228491814688,4448.64,4390.647451510671,True,50.865215436126284,12.702193547538188,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,108828,2026-05-28 16:15:00,108829,2026-05-28 16:30:00,4495.05,4483.041112423469,4513.063331364798,12.008887576531379,4419.01,108857,2026-05-28 23:30:00,4483.041112423469,SL,-1.0,0.04330126305922132,-1.0433012630592213,-1.0692081109238616,0.9950963337647825,29,C,1.7484774665042575,True,0.7372107186358078,0.3664228491814688,4448.64,4390.647451510671,True,63.304067108030374,12.008887576531476,IMPULSE_W5
B02_LONG_EMA200_FIBOFF,G_PROD,1,2.0,108860,2026-05-29 00:15:00,108861,2026-05-29 00:30:00,4491.96,4487.646799437546,4498.429800843681,4.313200562453858,4482.21,108861,2026-05-29 00:30:00,4487.646799437546,SL,-1.0,0.12056012524123445,-1.1205601252412345,-1.2589259231921888,0.051006206832889006,1,B,1.5323928944618543,False,0.3664228491814688,0.2817365609728381,4487.89,4391.615039057829,True,61.762067262929506,4.3132005624536855,IMPULSE_W5
B02_LONG_EMA200_FIBOFF,G_PROD,1,2.0,108863,2026-05-29 01:00:00,108864,2026-05-29 01:15:00,4505.0,4499.599296051126,4513.101055923311,5.400703948874252,4482.21,108865,2026-05-29 01:30:00,4499.599296051126,SL,-1.0,0.09628374466043288,-1.096283744660433,-1.1905855349357912,1.1165211159661264,2,B,1.5323928944618543,False,0.3664228491814688,0.2817365609728381,4487.89,4391.615039057829,True,61.5985548805266,5.400703948874218,IMPULSE_W5
B07_SHORT_H4_ALIGNED,G_PROD,-1,2.0,110339,2026-06-19 10:00:00,110340,2026-06-19 10:15:00,4152.84,4158.945916321229,4143.681125518157,6.105916321228506,4176.2,110343,2026-06-19 11:00:00,4143.681125518157,TP,1.5,0.08516330271217612,1.414836697287824,-0.33246443174172274,2.0013376137361805,4,B,1.33683628318585,False,0.25179756637168293,0.5808853951179115,4184.64,4381.217706396119,True,36.08661078001195,8.141221761638281,IMPULSE_W5
B07_SHORT_H4_ALIGNED,G_PROD,-1,2.0,112036,2026-07-15 02:15:00,112037,2026-07-15 02:30:00,4028.29,4032.767488902474,4021.573766646289,4.477488902473851,4057.68,112037,2026-07-15 02:30:00,4032.767488902474,SL,-1.0,0.11613652458472773,-1.1161365245847277,-2.1753264412601454,0.0,1,C,1.6236196319018399,False,0.8193251533742365,0.35745324012846547,4048.07,4331.963815638075,True,45.31233824285838,5.969985203298463,IMPULSE_W5
B07_SHORT_H4_ALIGNED,G_PROD,-1,2.0,112047,2026-07-15 05:00:00,112048,2026-07-15 05:15:00,4022.83,4027.2307187144647,4016.228921928303,4.4007187144648015,4038.03,112049,2026-07-15 05:30:00,4027.2307187144647,SL,-1.0,0.11816251702041367,-1.1181625170204137,-2.317803218477407,1.0998203507284987,2,A,0.6053277914226348,False,0.35745324012846547,0.3867041198501979,4048.07,4331.963815638075,True,43.57574743662467,5.867624952619593,IMPULSE_W5
B07_SHORT_H4_ALIGNED,G_PROD,-1,2.0,112653,2026-07-23 12:30:00,112654,2026-07-23 12:45:00,4064.25,4069.4758353325205,4056.411247001219,5.225835332520546,4085.16,112655,2026-07-23 13:00:00,4056.411247001219,TP,1.5,0.09950562291238356,1.4004943770876164,-0.09950562291238008,4.917874055477383,2,C,2.124396583735661,True,0.7311548458967714,0.2723300122356217,4127.0,4315.1138182392515,True,36.619985104736905,6.967780443360711,IMPULSE_W5
B07_SHORT_H4_ALIGNED,G_PROD,-1,2.0,112927,2026-07-28 09:00:00,112928,2026-07-28 09:15:00,4038.61,4041.854600278761,4033.7430995818586,3.244600278761027,4049.41,112929,2026-07-28 09:30:00,4033.7430995818586,TP,1.5,0.16026627483326408,1.3397337251667358,-0.4530604307785887,3.5751707462804787,2,C,2.5654676258992253,False,0.8115107913668959,0.33239857917367394,4066.84,4307.442161483175,True,37.22574287275084,4.326133705014617,IMPULSE_W5
B07_SHORT_H4_ALIGNED,G_PROD,-1,2.0,112930,2026-07-28 09:45:00,112931,2026-07-28 10:00:00,4020.07,4024.043957475378,4014.109063786933,3.973957475378029,4049.41,112934,2026-07-28 10:45:00,4024.043957475378,SL,-1.0,0.13085192864338194,-1.130851928643382,-1.3437486518377288,1.2456097053553388,4,C,2.5654676258992253,False,0.8115107913668959,0.33239857917367394,4066.84,4307.442161483175,True,37.22574287275084,5.29860996717092,IMPULSE_W5
B07_SHORT_H4_ALIGNED,G_PROD,-1,2.0,113042,2026-07-29 13:45:00,113043,2026-07-29 14:00:00,4006.17,4010.599851559095,3999.5252226613575,4.429851559094914,4022.33,113043,2026-07-29 14:00:00,3999.5252226613575,TP,1.5000000000000513,0.11738542320507099,1.3826145767949802,-0.2099393145782631,2.1490562094466803,1,B,1.2053921568627246,False,0.4666666666666637,0.5823505490036555,4021.98,4304.60174196593,True,42.5226268454367,5.906468745460159,IMPULSE_W5
